# CSV-File created with merge-csv.com
# -----------------------------------------------------------

Title,Publisher,Link,Year,_id
"Manisha Bharti, Ajay K. Sharma and Manoj Kumar “Simulative analysis of 2-code keying approach using Walsh Hadamard codes to enhance security and reduce dispersion in OCDMA system”","IEEE International Conference on Data Mining and Intelligent Computing (ICDMIC), 5-6 Sept. 2014, Pages: 1-6, New Delhi.",null,2014,6430445438bff038a7805465
Deepti Gupta and Ajay K. Sharma “Effect of the Aggregate Queue and Transmit Duplicate Layers on the WSN Routing Protocols for MICA and MICAz”,"International Journal of Grid and Distributed Computing, Volume 6, Issue 3, pp. 1-10, 2013.",null,2013,6430445438bff038a7805466
"Richa Bhatia, Ajay K. Sharma and Jyoti Saxena “Effect of optimized alternate polarization on performance of N X 60-gb/s WDM transmission system”","IEEE High Capacity Optical Networks and Emerging/Enabling Technologies, on 11-13 Dec. 2013, Pages: 170-174, Magosa, Cyprus",null,2013,6430445438bff038a7805467
"Raju Pal, Ritu Sindhu and Ajay K. Sharma “SEP-E (RCH): Enhanced Stable Election Protocol Based on Redundant Cluster Head Selection for HWSNs”","Springer Berlin Heidelberg, International Conference on Heterogeneous Networking for Quality, Reliability, Security and Robustness, pp. 104-114, 2013.",null,2013,6430445438bff038a7805468
Raju Pal and Ajay K. Sharma “FSEP-E: Enhanced stable election protocol based on fuzzy Logic for cluster head selection in WSNs”,"IEEE Sixth International Conference on Contemporary Computing (IC3), pp. 427-432, 2013.",null,2013,6430445438bff038a7805469
"Vinod Kumar, Baljeet Kaur and Ajay K Sharma “A Comparative Analysis of WDM RoF-EPON Link with and without DCF”","International Conference on Mechanical, Electronics and Mechatronics Engineering (ICMEME'2012) March 17-18, 2012 Bangkok.",null,2012,6430445438bff038a780546a
Deepti Gupta and Ajay K Sharma “On Performance of WSN with Routing Protocols in presence of Realistic Radio Models”,"The 7th International Symposium on High Capacity Optical Networks and Enabling Technologies (HONET’10), NILES, Cairo University, Cairo, Egypt, December 19-21, 2010.",null,2010,6430445438bff038a780546b
Deepti Gupta and Ajay K Sharma “Performance Evaluation of Constrained Flooding Routing Protocol for WSNs Based on Path Loss Exponent”,"The First International Conference on Parallel, Distributed and Grid Computing (PDGC-2010) held at Jaypee University of Information Technology, Waknaghat, Solan, Himachal Pradesh, India, PDGC-94, October 28 to 30, 2010.",null,2010,6430445438bff038a780546c
Samayveer Singh and Ajay K Sharma “A Heterogeneous Power Efficient Load Balancing Target-Monitoring Protocol for Sensor Networks”,"The First International Conference on Parallel, Distributed and Grid Computing (PDGC-2010) held at Jaypee University of Information Technology, Waknaghat, Solan, Himachal Pradesh, India, PDGC-208, October 28 to 30, 2010.",null,2010,6430445438bff038a780546d
Parul Saini and Ajay K. Sharma “E-DEEC- Enhanced Distributed Energy Efficient Clustering Scheme for heterogeneous”,"The First International Conference on Parallel, Distributed and Grid Computing (PDGC-2010) held at Jaypee University of Information Technology, Waknaghat, Solan, Himachal Pradesh, India, PDGC-227, October 28 to 30, 2010.",null,2010,6430445438bff038a780546e
Vinit Grewal and Ajay K Sharma “On QoS Aspects with Different Coding and Channel Conditions for a WiMAX based Network”,"IEEE 2nd International Advance Computing Conference (IEEE IACC 2010) held at Thapar University, Patiala, pp 181-184, 19-20th February, 2010.",null,2010,6430445438bff038a780546f
"Neetu Sood, Ajay K. Sharma and Moin Uddin, “BER Performance of OFDM-BPSK and-QPSK over Nakagami-m Fading Channels”","2nd IEEE International Advance Computing Conference, IACC-2010, pp 88-90,Feb. 2010, Patiala, India.",null,2010,6430445438bff038a7805470
"Neetu Sood, Ajay K Sharma and Moin Uddin “BER Performance of OFDM-BPSK and -QPSK over Generalized Alpha-Mu Fading Distribution”","IEEE International Advance Computing Conference (IACC 2009), Thapar University Patiala, India, pp. 1197-1199, 6-7 March 2009",null,2009,6430445438bff038a7805471
Vinit Grewal and Ajay K Sharma “Comparative Investigations on Mobility Protocols for WLAN and UMTS Interworking”,"IEEE International Advance Computing Conference (IACC 2009), Thapar University Patiala, India, pp. 770-773, 6-7 March 2009",null,2009,6430445438bff038a7805472
"Vasudha, Ajay K Sharma and Manoj Kumar “HTTP Response for RIPv2 with EIGRP”","International Conference on Computer Science, ICCS-2008, organized by World Academy of Science, Engineering and Technology (PWASET) to be held during April 25-27, 2008 Rome, Italy.",null,2008,6430445438bff038a7805473
"Jyoteesh Malhotra, Ajay K Sharma and R S Kaler “Investigation on Stochastic Tap Delay line Model of UWB Indoor Channel”","5th IEEE sponsored International Conference on Electrical and Computer Engineering ICECE 2008, Dhaka, Bangladesh, pp. 227-231, 20-22 December 2008.",null,2008,6430445438bff038a7805474
"Vasudha, Ajay K Sharma and Manoj Kumar “Investigations on Routing Protocols for Inbound/Outbound Traffic”","International Conference on Computer Science and Engineering, CSE-2008, organized by World Academy of Science, Engineering and Technology (PWASET) to be held during May 21-23, 2008 at Bangkok, Thailand.",null,2008,6430445438bff038a7805475
"Jyoteesh Malhotra, Ajay K. Sharma and R.S.Kaler “Moments-based Performance Analysis of Diversity Combining Receiver in Generic-Gamma Channel”","World Congress on Science, Engineering and Technology (WCSET-2008), Sponsored & Endorsed by World Academy of Science, Engineering and Technology (WASET), August 30-31, September 1, 2008, Singapore.",null,2008,6430445438bff038a7805476
"Kalpna Guleria, Anil Kumar Verma, Nitin Goyal, Ajay K. Sharma, Abderrahim Benslimane, Aman Singh “An enhanced energy proficient clustering (EEPC) algorithm for relay selection in heterogeneous WSNs”","Ad Hoc Networks 116 (2021) 102473, March 6, 2021. SCI IF: 3.643",null,2021,6430445438bff038a78055b2
"Gunjan, Ajay K. Sharma and Karan Verma “NSGA-II with ENLU inspired clustering for wireless sensor networks”","Wireless Networks, Online 6th March, 2020, Springer Science+Business Media, LLC, part of Springer Nature. SCI IF: 2.405",http://ajayksharma.com/wp-content/uploads/paper/2020/2020_341.pdf,2020,6430445438bff038a78055ab
"Sandeep Verma, Neetu Sood and Ajay K. Sharma “Cost-Effective Cluster-based Energy Efficient Routing for Green Wireless Sensor Network”","Recent Advances in Computer Science and Communications, Bentham Science Publishers, Vol. 12, No. 1.",http://ajayksharma.com/wp-content/uploads/paper/2020/2020_342.pdf,2020,6430445438bff038a78055ac
"Sandeep Verma, Satnam Kaur, Ajay K. Sharma, Ankit Kathuria, Md. Jalil Piran ""Dual sink-based optimized sensing for Intelligent Transportation System""","IEEE Sensor Journal, July 2020, SCI IF: 3.0",null,2020,6430445438bff038a78055ad
"Shiv Raj Pokhrel, Sandeep Verma, Sahil Garg, Ajay K. Sharma, Jinho Choi “An Efficient Clustering Framework for Massive Communication of Industrial Sensors""","IEEE Transaction on Industrial Informatics, July 2020 SCI IF: 9.1",null,2020,6430445438bff038a78055ae
"Prachi Maheshwari, Ajay K. Sharma, Karan Verma, “Game theoretic application for energy efficient mobility handling in wireless sensor network”","Transactions on Emerging Telecommunications Technologies, Wiley Online Library, August 2020, Volume 31, Issue 9, e4052. SCIE IF: 1.594.",null,2020,6430445438bff038a78055af
"Prachi Maheshwari, Ajay K. Sharma, Karan Verma, “Energy efficient cluster based routing protocol for WSN using butterfly optimization algorithm and ant colony optimization”","Ad Hoc Networks, Elsevier, October 2020, Volume 110(2021) Article 102317. SCIE IF: 3.643.",null,2020,6430445438bff038a78055b0
"Rohit Kumar , Sumit J. Darak, Manjesh K. Hanawal, Ajay K. Sharma, and Rajiv K. Tripathi “Distributed Algorithm for Learning to Coordinate in Infrastructure-Less Network”","IEEE Communication Letters, Vol. 23, No. 2. SCI, IF: 1.988",http://ajayksharma.com/wp-content/uploads/paper/2019/2019_330.pdf,2019,6430445438bff038a78055a1
"Vibha Nehra, Ajay K. Sharma and Rajiv K. Tripathi “NMR inspired energy efficient protocol for heterogeneous wireless sensor network”","Wireless Networks: The Journal of Mobile Communication, Computation and Information. SCI, IF: 1.98",null,2019,6430445438bff038a78055a2
"Jaspinder Kaur, Rikmantra Basu and Ajay K Sharma “Effect of separate confinement hetero-structure layer on tunnel injection transistor laser-based transmitter for high-speed optical communication networks”","Optics and Laser Technology, vol. 115, pp. 268–276. SCI, IF",null,2019,6430445438bff038a78055a3
"Preeti Verma, Ajay K. Sharma, Arti Noor, Alok Kumar Mishra and Vinay S. Pandey “A Novel approach for noise tolerant energy efficient TSPC dynamic circuit design”","Analog Integrated Circuits and Signal Processing, Published online. SCI, IF: 0.80",null,2019,6430445438bff038a78055a4
"Prateek Gupta, Ajay K. Sharma “Clustering-based Heterogeneous Optimized-HEED Protocols for WSNs”","Soft computing: METHODOLOGIES AND APPLICATION, Springer-Verlag GmbH Germany, Part of Springer Nature 2019, Published online. SCI, IF: 2.37",null,2019,6430445438bff038a78055a5
"Sandeep Verma, Neetu Sood, Ajay K. Sharma “QoS provisioning-based routing protocols using multiple data sink in IoT-based WSN”","Modern Physics Letters A, vol. 34, World Scientific Publishing Company. SCIE, IF: 1.3.",null,2019,6430445438bff038a78055a6
"Sandeep Verma, Neetu Sood, Ajay K. Sharma “A novelistic approach for energy efficient routing using single and multiple data sinks in heterogeneous wireless sensor network,” Peer-to-Peer Networking and Applications”","Springer, Science plus Business Media, LLC, part of Springer Nature. SCIE, IF: 2.4.",null,2019,6430445438bff038a78055a7
"Sandeep Verma, Neetu Sood, Ajay K. Sharma “Genetic Algorithm-based Optimized Cluster Head selection for single and multiple data sinks in Heterogeneous Wireless Sensor Network”","Applied Soft Computing, Elsevier, Vol. 85. SCIE, IF: 4.8.",null,2019,6430445438bff038a78055a8
"Rikmantra Basu, Jaspinder Kaur and Ajay K. Sharma “Analysis of a Direct-Bandgap GeSn-Based MQW Transistor Laser for Mid-Infrared Applications”","Journal of ELECTRONIC MATERIALS, Published Online.",null,2019,6430445438bff038a78055a9
"Vibha Nehra, Ajay K. Sharma and Rajiv K. Tripathi “I‐DEEC: improved DEEC for blanket coverage in heterogeneous wireless sensor networks”, Journal of Ambient Intelligence and Humanized Computing”","Springer-Verlag GmbH Germany, part of Springer Nature. SCIE, IF: 1.910.",null,2019,6430445438bff038a78055aa
"R Mishra, V Jha, RK Tripathi, Ajay K. Sharma “Design of Probability Density Function Targeting Energy Efficient Network for Coalition Based WSNs”","Wireless Personal Communications, Vol. 99 (2), Pages 651-680",null,2018,6430445438bff038a7805597
"Mohit Sajwan, D Gosain and Ajay K. Sharma “CAMP: Cluster Aided Multi-path Routing Protocol for Wireless Sensor Networks”","Wireless Networks: the journal of Mobile Communications, Computation and Information, Springer US, Pages 1-18",null,2018,6430445438bff038a7805598
"M Bharti, M Kumar, Ajay K. Sharma “A Novel Technique to Detect Code for SAC-OCDMA System”","Journal of Optical Communications, Walter de Gruyter GmbH, Vol. 39 (2), Pages 215-221",null,2018,6430445438bff038a7805599
"A K Sohal, Ajay K Sharma, Neetu Sood “Enhancing Coverage Using Weight Based Clustering in Wireless Sensor Networks”","Wireless Personal Communications, Vol. 98 (4), Pages 3505-3526",null,2018,6430445438bff038a780559a
"P Gupta, Ajay K. Sharma “Designing of energy efficient stable clustering protocols based on BFOA for WSNs”","Journal of Ambient Intelligence and Humanized Computing, Pages 1-20",null,2018,6430445438bff038a780559b
"Sandeep Verma, Neetu Sood, Ajay K. Sharma “Design of a Novel Routing Architecture for Harsh Environment monitoring in Heterogeneous WSN”","The Institution of Engineering and Technology, IET Wireless Sensor Systems, Vol. 8, No. 6, pp. 284-294",null,2018,6430445438bff038a780559c
"R Mishra, V Jha, R K Tripathi, Ajay K Sharma “Corona based node distribution scheme targeting energy balancing in wireless sensor networks for the sensors having limited sensing range”","Wireless Networks, Springer Science & Business Media, LLC, part of Springer Nature",null,2018,6430445438bff038a780559d
"Mohit Sajwan, D Gosain, Ajay K. Sharma “Hybrid energy-efficient multi-path routing for wireless sensor networks”","Computers & Electrical Engineering 67, 96-113",null,2018,6430445438bff038a780559e
"Preeti Verma, Vinay Shanker Pandey, Ajay K. Sharma and Arti Noor “Estimation and Analysis of Novel Dynamic Body Biased TSPC Design Technique”",Mapan Springer,null,2018,6430445438bff038a780559f
"P Gupta, Ajay K. Sharma “Energy Efficient Clustering Protocol for WSNs based on Bio-Inspired ICHB Algorithm and Fuzzy Logic System”","Evolving Systems, Springer-Verlag, GmbH Germany, Part of Springer Nature",null,2018,6430445438bff038a78055a0
"Preeti Verma, Ajay K. Sharma, Arti Noor and Vinay S. Pandey “SDTSPC-technique for low power noise aware 1-bit full adder”","Analog Integrated Circuits and Signal Processing, Springer, pp 1–12.",null,2017,6430445438bff038a7805592
"Preeti Verma, Ajay K. Sharma, Vinay Shankar Pandey, Arti Noor, Anand Tanwar, “Estimation of leakage power and delay in CMOS circuits using parametric variation”","Elsevier, Perspectives in Science, Volume 8, Pages 760-763, July 2016.",null,2016,6430445438bff038a7805563
"Nischay Bahl, Ajay K. Sharma and Harsh K Verma, “On the Energy Efficiency of WSN Communication Operating under Non-Coherent M-FSK and M-QAM”","International Journal of Wireless Information Networks, Vol. 23, No. 2 pp. 43-47, July 2016.",null,2016,6430445438bff038a7805564
"Nonita Sharma and Ajay K Sharma, “Cost Analysis of Hybrid Adaptive Routing Protocol for Heterogeneous Wireless Sensor Network”","Indian Academy of Sciences, Sadhana, Vol. 41, No. 3, pp. 283-288, March 2016.",null,2016,6430445438bff038a7805565
"H Kaur, M Kumar, Ajay K Sharma, HP Singh, “Performance analysis of DWT based OFDM over fading environments for mobile WiMax”","Optik-International Journal for Light and Electron Optics 127 (2), 544-547, 2016.",null,2016,6430445438bff038a7805566
"P Singh, Ajay K Sharma, TS Kamal, “An adaptive neuro-fuzzy inference system modeling for VoIP based IEEE 802.11 g MANET”","Optik-International Journal for Light and Electron Optics 127 (1), 122-126, 2016.",null,2016,6430445438bff038a7805567
"H Kaur, M Kumar, Ajay K Sharma, HP Singh, “Implementation of SRRC Filter in Mobile WiMax with DWT Based OFDM System”","International Journal of Computer Network and Information Security (IJCNIS), 2016.",null,2016,6430445438bff038a7805568
"R Bhatia, AK Sharma, J Saxena, ""analysis of four wave mixing with sub-plank higher-order dispersion parameters in optical communication systems""","Optik - International Journal for Light and Electron Optics 127 (20), 9474-9478, 2016.",null,2016,6430445438bff038a7805569
